,blk_no,street,flat_type,latitude,longitude,month,resale_price
173036,201,BISHAN ST 23,EXECUTIVE,1.355066869,103.84694609999998,2019-12,890000.0
173076,201,BOON LAY DR,5 ROOM,1.343266151,103.7154119,2019-01,360000.0
173190,201,BT BATOK ST 21,3 ROOM,1.345862539,103.7479058,2005-11,155000.0
173220,201,BT BATOK ST 21,4 ROOM,1.345862539,103.7479058,2019-01,435000.0
173223,201,BT BATOK ST 21,5 ROOM,1.345862539,103.7479058,2019-09,550000.0
173240,201,CHOA CHU KANG AVE 1,4 ROOM,1.382138093,103.74954220000001,2011-11,378000.0
173364,201,CLEMENTI AVE 6,EXECUTIVE,1.32014419,103.7632535,2020-01,840000.0
173375,201,HOUGANG ST 21,3 ROOM,1.357795405,103.88365309999999,2013-05,408000.0
173434,201,JURONG EAST ST 21,5 ROOM,1.33640567,103.74307540000001,2020-01,630000.0
173435,201,KIM TIAN RD,,1.28056599,103.8273748,,
173561,201,MARSILING DR,4 ROOM,1.4427002290000002,103.7754365,2019-05,265000.0
173630,201,PETIR RD,4 ROOM,1.37184316,103.7752224,2018-05,335000.0
173632,201,PETIR RD,5 ROOM,1.37184316,103.7752224,2019-04,418888.0
173633,201,PUNGGOL FIELD,,1.399790631,103.9036842,,
173634,201,SENGKANG EAST RD,,1.388362254,103.8923975,,
173784,201,SERANGOON CTRL,3 ROOM,1.350977799,103.8735955,2019-06,428000.0
173785,201,SERANGOON CTRL,4 ROOM,1.350977799,103.8735955,2019-12,455000.0
173786,201,TAMPINES ST 21,,1.352895063,103.9535857,,
173934,201,TOA PAYOH NTH,4 ROOM,1.341138036,103.8501266,2020-01,370000.0
174063,201,YISHUN ST 21,3 ROOM,1.4306372509999998,103.8381317,2019-09,280000.0
174061,201,YISHUN ST 21,4 ROOM,1.4306372509999998,103.8381317,2018-11,355000.0
174064,201A,BEDOK NTH ST 1,,1.326058372,103.9273688,,
174106,201A,COMPASSVALE DR,4 ROOM,1.3890012109999998,103.89276329999998,2019-04,416888.0
174105,201A,COMPASSVALE DR,5 ROOM,1.3890012109999998,103.89276329999998,2017-09,468500.0
174129,201A,PUNGGOL FIELD,4 ROOM,1.400085464,103.9035356,2018-06,330000.0
174128,201A,PUNGGOL FIELD,5 ROOM,1.400085464,103.9035356,2018-03,405000.0
174158,201A,TAMPINES ST 21,3 ROOM,1.353264124,103.9526074,2019-07,360000.0
174213,201B,COMPASSVALE DR,4 ROOM,1.388313116,103.8939236,2018-11,412888.0
174215,201B,COMPASSVALE DR,5 ROOM,1.388313116,103.8939236,2019-07,436000.0
174235,201B,PUNGGOL FIELD,4 ROOM,1.3999780430000002,103.9038532,2012-04,490000.0
174240,201B,PUNGGOL FIELD,5 ROOM,1.3999780430000002,103.9038532,2019-12,478000.0
174258,201B,TAMPINES ST 21,3 ROOM,1.3534531580000002,103.9530099,2019-12,295000.0
174303,201C,COMPASSVALE DR,4 ROOM,1.387725134,103.8935077,2019-04,365000.0
174307,201C,COMPASSVALE DR,5 ROOM,1.387725134,103.8935077,2020-01,425000.0
174332,201C,PUNGGOL FIELD,4 ROOM,1.3993314819999998,103.903712,2019-11,375000.0
174331,201C,PUNGGOL FIELD,5 ROOM,1.3993314819999998,103.903712,2019-10,475000.0
174333,201C,TAMPINES ST 21,,1.352820401,103.95297640000001,,
174368,201D,COMPASSVALE DR,4 ROOM,1.3872879280000001,103.8935985,2019-03,400000.0
174371,201D,COMPASSVALE DR,5 ROOM,1.3872879280000001,103.8935985,2019-12,413000.0
174417,201D,PUNGGOL FIELD,4 ROOM,1.3996843209999998,103.9033781,2017-12,385000.0
174421,201D,PUNGGOL FIELD,5 ROOM,1.3996843209999998,103.9033781,2020-01,452000.0
174523,201D,TAMPINES ST 21,3 ROOM,1.352262314,103.9535865,2018-10,292000.0
174606,201E,TAMPINES ST 23,3 ROOM,1.352921625,103.9538583,2019-03,338000.0
174602,201E,TAMPINES ST 23,5 ROOM,1.352921625,103.9538583,2012-02,555000.0
174607,201G,TAMPINES ST 21,,1.352482706,103.9529277,,
174768,202,ANG MO KIO AVE 3,3 ROOM,1.36844644,103.8445163,2019-12,250000.0
174767,202,ANG MO KIO AVE 3,4 ROOM,1.36844644,103.8445163,2019-11,350000.0
174746,202,ANG MO KIO AVE 3,EXECUTIVE,1.36844644,103.8445163,2010-01,600000.0
174957,202,BEDOK NTH ST 1,3 ROOM,1.3256562840000001,103.927991,2019-11,323000.0
174938,202,BEDOK NTH ST 1,EXECUTIVE,1.3256562840000001,103.927991,2013-12,835000.0
174965,202,BISHAN ST 23,EXECUTIVE,1.355096041,103.8472442,2011-11,742000.0
175015,202,BOON LAY DR,5 ROOM,1.343784707,103.7150939,2019-01,430000.0
175187,202,BT BATOK ST 21,3 ROOM,1.3465978580000002,103.7484484,2013-05,380188.0
175194,202,BT BATOK ST 21,4 ROOM,1.3465978580000002,103.7484484,2018-07,370000.0
175197,202,BT BATOK ST 21,5 ROOM,1.3465978580000002,103.7484484,2020-01,578500.0
175285,202,CHOA CHU KANG AVE 1,4 ROOM,1.3818369769999999,103.7494648,2019-07,355000.0
175390,202,CLEMENTI AVE 6,4 ROOM,1.3206923640000001,103.7627147,2019-12,527000.0
175438,202,COMPASSVALE DR,4 ROOM,1.38860813,103.89326,2019-05,380000.0
175439,202,HOUGANG ST 21,,1.3575861169999999,103.8840493,,
175444,202,JURONG EAST ST 21,3 ROOM,1.336761278,103.74296629999999,2017-11,305000.0
175733,202,MARSILING DR,3 ROOM,1.443151211,103.7751648,2019-10,250000.0
175736,202,MARSILING DR,4 ROOM,1.443151211,103.7751648,2020-01,238000.0
175818,202,PETIR RD,4 ROOM,1.372191714,103.77484799999999,2019-07,335000.0
175816,202,PETIR RD,5 ROOM,1.372191714,103.77484799999999,2014-11,420000.0
175915,202,SERANGOON CTRL,4 ROOM,1.351779291,103.8732554,2019-04,410000.0
175914,202,SERANGOON CTRL,5 ROOM,1.351779291,103.8732554,2018-11,675000.0
176080,202,TAMPINES ST 21,3 ROOM,1.352905289,103.9525392,2019-11,305000.0
176079,202,TAMPINES ST 21,4 ROOM,1.352905289,103.9525392,2018-05,483000.0
176219,202,TOA PAYOH NTH,4 ROOM,1.341529116,103.84958909999999,2019-11,350000.0
176352,202,YISHUN ST 21,3 ROOM,1.4306656969999998,103.8373333,2019-10,265000.0
176353,202,YISHUN ST 21,4 ROOM,1.4306656969999998,103.8373333,2019-12,390000.0
176382,202A,COMPASSVALE DR,EXECUTIVE,1.3883598519999998,103.8931432,2020-01,570000.0
176418,202A,PUNGGOL FIELD,4 ROOM,1.399664223,103.90449559999999,2017-09,377000.0
176423,202A,PUNGGOL FIELD,5 ROOM,1.399664223,103.90449559999999,2018-09,408000.0
176424,202A,TAMPINES ST 21,,1.353407499,103.95220970000001,,
176454,202B,PUNGGOL FIELD,4 ROOM,1.3992347809999999,103.9042775,2017-11,361500.0
176458,202B,PUNGGOL FIELD,5 ROOM,1.3992347809999999,103.9042775,2019-10,450000.0
176487,202B,SENGKANG EAST RD,EXECUTIVE,1.3881275,103.8927429,2019-08,605000.0
176521,202C,SENGKANG EAST RD,4 ROOM,1.3875322819999998,103.89296709999999,2017-03,350000.0
176523,202C,SENGKANG EAST RD,5 ROOM,1.3875322819999998,103.89296709999999,2018-06,462000.0
176524,202D,SENGKANG EAST RD,,1.38746145,103.89331120000001,,
176525,203,ANG MO KIO AVE 3,,1.367587926,103.84459670000001,,
176546,203,BEDOK NTH ST 1,3 ROOM,1.325744613,103.9291946,2019-11,305000.0
176590,203,BISHAN ST 23,4 ROOM,1.3545367419999998,103.847452,2019-04,590000.0
176591,203,BISHAN ST 23,5 ROOM,1.3545367419999998,103.847452,2019-09,770000.0
176627,203,BOON LAY DR,5 ROOM,1.34413571,103.71565749999999,2019-06,308000.0
176795,203,BT BATOK ST 21,3 ROOM,1.3473325859999998,103.74899040000001,2018-06,304000.0
176799,203,BT BATOK ST 21,4 ROOM,1.3473325859999998,103.74899040000001,2019-09,410000.0
176794,203,BT BATOK ST 21,5 ROOM,1.3473325859999998,103.74899040000001,2018-05,510000.0
176846,203,CHOA CHU KANG AVE 1,EXECUTIVE,1.3812192719999998,103.74894570000001,2019-11,555000.0
176854,203,CLEMENTI AVE 6,5 ROOM,1.320771283,103.76231690000002,2010-02,455000.0
176855,203,COMPASSVALE RD,,1.387024351,103.8959021,,
176856,203,HOUGANG ST 21,,1.358162936,103.8844003,,
176952,203,JURONG EAST ST 21,3 ROOM,1.336833891,103.7425445,2019-06,300000.0
176950,203,JURONG EAST ST 21,4 ROOM,1.336833891,103.7425445,2018-03,435000.0
176955,203,JURONG EAST ST 21,5 ROOM,1.336833891,103.7425445,2019-10,606000.0
177139,203,MARSILING DR,3 ROOM,1.443782458,103.7744166,2019-12,253000.0
177136,203,MARSILING DR,4 ROOM,1.443782458,103.7744166,2019-03,300000.0
177137,203,MARSILING DR,EXECUTIVE,1.443782458,103.7744166,2019-10,428000.0
177200,203,PASIR RIS ST 21,EXECUTIVE,1.366945708,103.96207249999999,2019-09,540000.0
177290,203,PETIR RD,4 ROOM,1.3730916880000001,103.7755659,2018-08,325000.0
177292,203,PETIR RD,5 ROOM,1.3730916880000001,103.7755659,2019-10,448000.0
177293,203,PUNGGOL FIELD,,1.398048415,103.9034765,,
177437,203,SERANGOON CTRL,3 ROOM,1.352078409,103.8732889,2019-03,430000.0
177436,203,SERANGOON CTRL,4 ROOM,1.352078409,103.8732889,2019-02,445000.0
177433,203,SERANGOON CTRL,5 ROOM,1.352078409,103.8732889,2014-01,763000.0
177538,203,TAMPINES ST 21,3 ROOM,1.3525434930000002,103.95232879999999,2017-10,342000.0
177526,203,TAMPINES ST 21,4 ROOM,1.3525434930000002,103.95232879999999,2013-01,495000.0
177735,203,TOA PAYOH NTH,3 ROOM,1.3420652020000001,103.8491654,2019-11,288000.0
177728,203,TOA PAYOH NTH,5 ROOM,1.3420652020000001,103.8491654,2018-03,730000.0
177872,203,YISHUN ST 21,3 ROOM,1.430683177,103.8365766,2019-12,290000.0
177871,203,YISHUN ST 21,4 ROOM,1.430683177,103.8365766,2019-08,387008.0
177799,203,YISHUN ST 21,5 ROOM,1.430683177,103.8365766,2000-04,158000.0
177945,203A,CHOA CHU KANG AVE 1,,1.3812192719999998,103.74894570000001,,
177943,203A,COMPASSVALE RD,4 ROOM,1.386469231,103.8954078,2019-08,366888.0
177944,203A,COMPASSVALE RD,5 ROOM,1.386469231,103.8954078,2019-11,455000.0
177974,203A,PUNGGOL FIELD,4 ROOM,1.398524282,103.9038627,2017-07,365888.0
177982,203A,PUNGGOL FIELD,5 ROOM,1.398524282,103.9038627,2019-11,463000.0
178016,203B,COMPASSVALE RD,4 ROOM,1.3868990980000002,103.8947717,2019-11,350000.0
178015,203B,COMPASSVALE RD,5 ROOM,1.3868990980000002,103.8947717,2019-03,490000.0
178062,203B,PUNGGOL FIELD,4 ROOM,1.398048415,103.9034765,2019-05,390000.0
178064,203B,PUNGGOL FIELD,5 ROOM,1.398048415,103.9034765,2019-12,410000.0
178104,203C,COMPASSVALE RD,4 ROOM,1.3868120069999998,103.8952834,2019-07,385000.0
178103,203C,COMPASSVALE RD,5 ROOM,1.3868120069999998,103.8952834,2019-05,411000.0
178137,203D,COMPASSVALE RD,EXECUTIVE,1.3872144519999998,103.8955253,2019-11,631000.0
178208,203E,COMPASSVALE RD,4 ROOM,1.387950188,103.8957793,2019-06,380000.0
178204,203E,COMPASSVALE RD,5 ROOM,1.387950188,103.8957793,2018-02,465000.0
178274,204,ANG MO KIO AVE 3,4 ROOM,1.367367559,103.8439209,2019-10,395000.0
178319,204,BEDOK NTH ST 1,3 ROOM,1.326359095,103.92999590000001,2019-01,332000.0
178378,204,BISHAN ST 23,4 ROOM,1.35487655,103.8475941,2019-11,620000.0
178372,204,BISHAN ST 23,5 ROOM,1.35487655,103.8475941,2012-05,683000.0
178452,204,BOON LAY DR,5 ROOM,1.344390406,103.7150977,2017-05,458000.0
178539,204,BT BATOK ST 21,4 ROOM,1.347558656,103.7498872,2019-01,446000.0
178629,204,CHOA CHU KANG AVE 1,EXECUTIVE,1.3807912569999998,103.7492267,2020-01,590000.0
178707,204,CLEMENTI AVE 6,4 ROOM,1.320985887,103.7632317,2019-03,465000.0
178706,204,CLEMENTI AVE 6,5 ROOM,1.320985887,103.7632317,2019-02,728000.0
178708,204,COMPASSVALE DR,,1.388041567,103.8953824,,
178709,204,HOUGANG ST 21,,1.358819116,103.88498840000001,,
178797,204,JURONG EAST ST 21,4 ROOM,1.3371914740000002,103.74194190000001,2019-06,432800.0
178798,204,JURONG EAST ST 21,5 ROOM,1.3371914740000002,103.74194190000001,2019-07,570000.0
179226,204,MARSILING DR,3 ROOM,1.444215877,103.7740272,2019-10,232500.0
179207,204,MARSILING DR,4 ROOM,1.444215877,103.7740272,2014-10,350000.0
179224,204,MARSILING DR,EXECUTIVE,1.444215877,103.7740272,2019-07,500000.0
179287,204,PASIR RIS ST 21,EXECUTIVE,1.367497501,103.9623844,2017-08,520000.0
179376,204,PETIR RD,4 ROOM,1.373175165,103.7748106,2019-10,320000.0
179375,204,PETIR RD,5 ROOM,1.373175165,103.7748106,2019-05,425000.0
179377,204,PUNGGOL FIELD,,1.39848505,103.9030658,,
179505,204,SERANGOON CTRL,3 ROOM,1.352438279,103.87329809999999,2019-05,340000.0
179506,204,SERANGOON CTRL,4 ROOM,1.352438279,103.87329809999999,2019-11,465000.0
179532,204,TAMPINES ST 21,3 ROOM,1.352179847,103.9516954,2020-01,297000.0
179685,204,TOA PAYOH NTH,4 ROOM,1.34148414,103.8490677,2019-12,390000.0
179844,204,YISHUN ST 21,3 ROOM,1.430712741,103.835796,2019-11,289888.0
179845,204,YISHUN ST 21,4 ROOM,1.430712741,103.835796,2019-12,381500.0
179913,204A,COMPASSVALE DR,4 ROOM,1.387856247,103.894681,2019-12,390000.0
179911,204A,COMPASSVALE DR,5 ROOM,1.387856247,103.894681,2018-10,415000.0
179914,204A,PASIR RIS ST 21,,1.366802132,103.96255759999998,,
179955,204A,PUNGGOL FIELD,4 ROOM,1.398778276,103.90291090000001,2019-05,400000.0
179956,204A,PUNGGOL FIELD,5 ROOM,1.398778276,103.90291090000001,2019-06,470000.0
179996,204B,COMPASSVALE DR,4 ROOM,1.387135742,103.89444859999999,2019-03,380000.0
179998,204B,COMPASSVALE DR,5 ROOM,1.387135742,103.89444859999999,2020-01,440000.0
180015,204B,PUNGGOL FIELD,4 ROOM,1.398682245,103.9032111,2018-08,368000.0
180018,204B,PUNGGOL FIELD,5 ROOM,1.398682245,103.9032111,2019-12,468888.0
180052,204C,COMPASSVALE DR,4 ROOM,1.3875661959999999,103.89482109999999,2020-01,405000.0
180051,204C,COMPASSVALE DR,5 ROOM,1.3875661959999999,103.89482109999999,2019-09,420000.0
180084,204C,PUNGGOL FIELD,4 ROOM,1.398033215,103.90307259999999,2019-05,365000.0
180083,204C,PUNGGOL FIELD,5 ROOM,1.398033215,103.90307259999999,2018-02,420000.0
180109,204D,COMPASSVALE DR,EXECUTIVE,1.38765176,103.895336,2019-11,530000.0
180120,204D,PUNGGOL FIELD,4 ROOM,1.3983112219999998,103.9025511,2012-03,482500.0
180127,204D,PUNGGOL FIELD,5 ROOM,1.3983112219999998,103.9025511,2019-05,400000.0
180128,204E,COMPASSVALE DR,,1.387612307,103.8958316,,
180203,205,ANG MO KIO AVE 1,4 ROOM,1.3669408440000002,103.8435824,2019-07,405000.0
180236,205,BEDOK NTH ST 1,3 ROOM,1.3259267540000002,103.9308081,2018-07,328000.0
180287,205,BISHAN ST 23,4 ROOM,1.3553132719999998,103.8476983,2011-12,550000.0
180284,205,BISHAN ST 23,5 ROOM,1.3553132719999998,103.8476983,2009-09,535000.0
180318,205,BOON LAY DR,5 ROOM,1.344854156,103.7157162,2018-07,448000.0
180466,205,BT BATOK ST 21,3 ROOM,1.3471217290000002,103.7500573,2019-11,300000.0
180465,205,BT BATOK ST 21,4 ROOM,1.3471217290000002,103.7500573,2019-04,400000.0
180570,205,CHOA CHU KANG CTRL,4 ROOM,1.3809268019999998,103.7485596,2020-01,323000.0
180568,205,CHOA CHU KANG CTRL,5 ROOM,1.3809268019999998,103.7485596,2019-07,420000.0
180635,205,CLEMENTI AVE 6,4 ROOM,1.321059963,103.7624347,2019-08,428888.0
180637,205,HOUGANG ST 21,,1.359544509,103.8851691,,
180729,205,JURONG EAST ST 21,3 ROOM,1.3375644009999998,103.7428811,2017-12,321888.0
180728,205,JURONG EAST ST 21,4 ROOM,1.3375644009999998,103.7428811,2013-08,460000.0
180937,205,MARSILING DR,4 ROOM,1.444946146,103.77348409999999,2019-10,275000.0
181003,205,PASIR RIS ST 21,EXECUTIVE,1.366937094,103.96293940000001,2019-01,558888.0
181113,205,PETIR RD,3 ROOM,1.373430254,103.77392409999999,2019-11,240000.0
181115,205,PETIR RD,4 ROOM,1.373430254,103.77392409999999,2020-01,375000.0
181220,205,SERANGOON CTRL,4 ROOM,1.3527846819999998,103.8734467,2020-01,485000.0
181219,205,SERANGOON CTRL,5 ROOM,1.3527846819999998,103.8734467,2019-12,690000.0
181342,205,TAMPINES ST 21,3 ROOM,1.351717551,103.951966,2019-10,320000.0
181343,205,TAMPINES ST 21,4 ROOM,1.351717551,103.951966,2019-11,440000.0
181632,205,TOA PAYOH NTH,3 ROOM,1.34227486,103.8480503,2019-12,255000.0
181612,205,TOA PAYOH NTH,5 ROOM,1.34227486,103.8480503,2014-03,665000.0
181790,205,YISHUN ST 21,3 ROOM,1.431069706,103.8363086,2019-08,260000.0
181788,205,YISHUN ST 21,4 ROOM,1.431069706,103.8363086,2018-09,388000.0
181784,205,YISHUN ST 21,5 ROOM,1.431069706,103.8363086,2014-12,510000.0
181823,205A,COMPASSVALE LANE,EXECUTIVE,1.3860399840000002,103.89696670000001,2018-11,680000.0
181857,205A,PUNGGOL FIELD,4 ROOM,1.39852262,103.9021117,2019-10,407000.0
181856,205A,PUNGGOL FIELD,5 ROOM,1.39852262,103.9021117,2019-03,465000.0
181883,205B,COMPASSVALE LANE,EXECUTIVE,1.385560198,103.8967445,2019-05,700000.0
181923,205C,COMPASSVALE LANE,4 ROOM,1.386090759,103.89650390000001,2018-03,380000.0
181924,205C,COMPASSVALE LANE,5 ROOM,1.386090759,103.89650390000001,2019-10,435000.0
181925,205D,COMPASSVALE LANE,,1.386197264,103.8975084,,
181926,206,ANG MO KIO AVE 1,,1.366631046,103.8433607,,
181927,206,BEDOK NTH ST 1,,1.32649093,103.9308829,,
181977,206,BISHAN ST 23,4 ROOM,1.3556812740000002,103.8478083,2019-10,520000.0
181974,206,BISHAN ST 23,5 ROOM,1.3556812740000002,103.8478083,2018-05,818000.0
182035,206,BOON LAY DR,5 ROOM,1.3449524069999998,103.71503990000001,2018-08,400000.0
182200,206,BT BATOK ST 21,3 ROOM,1.346671926,103.7493835,2019-04,265000.0
182192,206,BT BATOK ST 21,4 ROOM,1.346671926,103.7493835,2017-01,450000.0
182300,206,CHOA CHU KANG CTRL,4 ROOM,1.3806670669999999,103.7483399,2018-09,320000.0
182305,206,CHOA CHU KANG CTRL,5 ROOM,1.3806670669999999,103.7483399,2020-01,418000.0
182410,206,CLEMENTI AVE 6,EXECUTIVE,1.321501158,103.7622287,2019-07,920000.0
182411,206,HOUGANG ST 21,,1.358437395,103.885357,,
182510,206,JURONG EAST ST 21,3 ROOM,1.3378038209999998,103.74199780000001,2019-07,270000.0
182511,206,JURONG EAST ST 21,4 ROOM,1.3378038209999998,103.74199780000001,2019-08,393000.0
182798,206,MARSILING DR,3 ROOM,1.445407296,103.7733698,2020-01,225000.0
182792,206,MARSILING DR,4 ROOM,1.445407296,103.7733698,2018-09,268888.0
182857,206,PASIR RIS ST 21,EXECUTIVE,1.366281645,103.9626985,2019-09,530000.0
182982,206,PETIR RD,3 ROOM,1.373733827,103.7741138,2019-12,285000.0
182972,206,PETIR RD,4 ROOM,1.373733827,103.7741138,2013-11,430000.0
183137,206,SERANGOON CTRL,3 ROOM,1.353475064,103.87339229999999,2019-10,396800.0
183134,206,SERANGOON CTRL,4 ROOM,1.353475064,103.87339229999999,2018-08,520000.0
183261,206,TAMPINES ST 21,3 ROOM,1.350860056,103.95235240000001,2017-11,330000.0
183256,206,TAMPINES ST 21,4 ROOM,1.350860056,103.95235240000001,2014-06,507888.0
183418,206,TOA PAYOH NTH,3 ROOM,1.342314815,103.8465089,2019-11,200000.0
183472,206,YISHUN ST 21,3 ROOM,1.431241629,103.8367827,2018-08,300000.0
183466,206,YISHUN ST 21,4 ROOM,1.431241629,103.8367827,2008-08,285000.0
183473,206A,ANG MO KIO ST 22,,1.366075577,103.8433842,,
183474,206A,BOON LAY DR,,1.3453193330000002,103.7155166,,
183537,206A,COMPASSVALE LANE,4 ROOM,1.386480682,103.89673990000001,2020-01,380000.0
183535,206A,COMPASSVALE LANE,5 ROOM,1.386480682,103.89673990000001,2019-07,470000.0
183538,206A,PUNGGOL PL,,1.39922536,103.901496,,
183583,206B,COMPASSVALE LANE,4 ROOM,1.387438071,103.8969321,2018-04,410000.0
183586,206B,COMPASSVALE LANE,5 ROOM,1.387438071,103.8969321,2020-01,510000.0
183650,206C,COMPASSVALE LANE,4 ROOM,1.3868182980000001,103.89754740000001,2019-11,400000.0
183649,206C,COMPASSVALE LANE,5 ROOM,1.3868182980000001,103.89754740000001,2019-06,468000.0
183697,206D,COMPASSVALE LANE,5 ROOM,1.386967719,103.8972601,2019-10,470000.0
183698,206E,COMPASSVALE LANE,,1.3866073140000001,103.89719759999998,,
183764,207,ANG MO KIO AVE 1,4 ROOM,1.365820895,103.8428478,2020-01,370000.0
183806,207,BISHAN ST 23,4 ROOM,1.355176526,103.8483025,2019-11,570000.0
183805,207,BISHAN ST 23,5 ROOM,1.355176526,103.8483025,2019-10,795000.0
184074,207,BOON LAY PL,3 ROOM,1.3465861030000001,103.7135684,2020-01,200000.0
184217,207,BT BATOK ST 21,3 ROOM,1.3462486619999998,103.7493822,2019-06,280000.0
184218,207,BT BATOK ST 21,4 ROOM,1.3462486619999998,103.7493822,2019-10,415000.0
184275,207,CHOA CHU KANG CTRL,EXECUTIVE,1.381128209,103.7477047,2018-11,545000.0
184276,207,CLEMENTI AVE 6,,1.32231219,103.76235240000001,,
184277,207,COMPASSVALE LANE,,1.385464091,103.8981412,,
184278,207,HOUGANG ST 21,,1.3577986130000002,103.8860921,,
184404,207,JURONG EAST ST 21,3 ROOM,1.3378903770000001,103.7424281,2019-08,298000.0
184405,207,JURONG EAST ST 21,4 ROOM,1.3378903770000001,103.7424281,2019-10,423000.0
184460,207,PASIR RIS ST 21,EXECUTIVE,1.366303329,103.9622878,2019-11,545000.0
184558,207,PETIR RD,4 ROOM,1.3737070359999999,103.7748513,2020-01,326500.0
184559,207,PUNGGOL PL,,1.400735749,103.9008958,,
184708,207,SERANGOON CTRL,3 ROOM,1.353839543,103.87331929999999,2018-11,378000.0
184709,207,SERANGOON CTRL,4 ROOM,1.353839543,103.87331929999999,2019-12,458000.0
184829,207,TAMPINES ST 21,3 ROOM,1.3513627119999998,103.9522262,2019-11,310000.0
184822,207,TAMPINES ST 21,4 ROOM,1.3513627119999998,103.9522262,2012-09,499001.0
185049,207,TOA PAYOH NTH,3 ROOM,1.34240197,103.8452265,2020-01,256000.0
185045,207,TOA PAYOH NTH,5 ROOM,1.34240197,103.8452265,2019-04,660000.0
185102,207,YISHUN ST 21,3 ROOM,1.431226655,103.83715529999999,2019-01,285000.0
185100,207,YISHUN ST 21,4 ROOM,1.431226655,103.83715529999999,2017-09,350000.0
185103,207A,ANG MO KIO AVE 6,,1.366041061,103.8422287,,
185105,207A,BISHAN ST 23,,1.355176526,103.8483025,,
185104,207A,BOON LAY PL,,1.347048755,103.7136556,,
185141,207A,COMPASSVALE LANE,4 ROOM,1.385307096,103.8978702,2020-01,393000.0
185157,207A,PASIR RIS ST 21,,1.3667707119999999,103.9622667,,
185156,207A,PUNGGOL PL,4 ROOM,1.4002866790000001,103.90101240000001,2019-09,478888.0
185151,207A,PUNGGOL PL,5 ROOM,1.4002866790000001,103.90101240000001,2018-10,620100.0
185175,207B,COMPASSVALE LANE,4 ROOM,1.3849628630000002,103.898228,2017-07,335000.0
185178,207B,COMPASSVALE LANE,5 ROOM,1.3849628630000002,103.898228,2018-06,445000.0
185202,207B,PUNGGOL PL,4 ROOM,1.4003255890000001,103.9007353,2019-10,443888.0
185205,207B,PUNGGOL PL,5 ROOM,1.4003255890000001,103.9007353,2019-12,595000.0
185227,207C,COMPASSVALE LANE,4 ROOM,1.38464244,103.8979522,2018-05,350000.0
185233,207C,COMPASSVALE LANE,5 ROOM,1.38464244,103.8979522,2019-12,435000.0
185244,207C,PUNGGOL PL,3 ROOM,1.400653675,103.90034870000001,2018-08,385000.0
185248,207C,PUNGGOL PL,4 ROOM,1.400653675,103.90034870000001,2020-01,440000.0
185297,207D,COMPASSVALE LANE,4 ROOM,1.384309487,103.89762950000001,2019-06,400000.0
185325,207D,PUNGGOL PL,4 ROOM,1.400946529,103.9007084,2019-10,458000.0
